,Date,Afghanistan,Algeria,Armenia,Australia,Austria,Azerbaijan,Bahrain,Belarus,Belgium,Brazil,Cambodia,Canada,China,Croatia,Czech Republic,Denmark,Dominican Republic,Ecuador,Egypt,Estonia,Finland,France,Georgia,Germany,Greece,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kuwait,Lebanon,Lithuania,Luxembourg,Macedonia,Malaysia,Mexico,Monaco,Nepal,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Philippines,Qatar,Romania,Russia,San Marino,Singapore,South Korea,Sri Lanka,Switzerland,Taiwan,Thailand,United Arab Emirates,United Kingdom,United States,Vietnam,World
0,2019-12-31,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
1,2020-01-01,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
3,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
4,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
6,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
7,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
8,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
9,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
10,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
11,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
12,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
13,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60
14,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60
15,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61
16,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61
17,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,66
18,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,83
19,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,219
20,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,239
21,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,392
22,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,534
23,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,1,0,631
24,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,4,0,0,1,2,897
25,2020-01-25,0,0,0,1,0,0,0,0,0,0,0,0,1323,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,5,0,0,2,2,1350
26,2020-01-26,0,0,0,4,0,0,0,0,0,0,0,1,1988,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,5,0,0,2,2,2023
27,2020-01-27,0,0,0,4,0,0,0,0,0,0,0,1,2775,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,8,1,0,5,2,2820
28,2020-01-28,0,0,0,4,0,0,0,0,0,0,1,2,4528,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,7,14,1,0,5,2,4587
29,2020-01-29,0,0,0,4,0,0,0,0,0,0,1,3,5994,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,8,14,1,0,5,2,6067
30,2020-01-30,0,0,0,6,0,0,0,0,0,0,1,3,7734,0,0,0,0,0,0,0,1,5,0,4,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,4,1,0,8,14,4,0,5,2,7823
31,2020-01-31,0,0,0,7,0,0,0,0,0,0,1,3,9714,0,0,0,0,0,0,0,1,6,0,5,0,0,1,0,0,0,0,0,3,14,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,7,1,0,9,14,4,0,6,5,9824
32,2020-02-01,0,0,0,9,0,0,0,0,0,0,1,4,11809,0,0,0,0,0,0,0,1,6,0,7,0,0,1,0,0,0,0,0,3,15,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,0,0,2,0,16,12,1,0,10,19,4,2,7,5,11946
33,2020-02-02,0,0,0,11,0,0,0,0,0,0,1,4,14399,0,0,0,0,0,0,0,1,6,0,8,0,0,2,0,0,0,0,0,3,19,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,2,0,18,15,1,0,10,19,5,2,8,7,14554
34,2020-02-03,0,0,0,11,0,0,0,0,0,0,1,4,17211,0,0,0,0,0,0,0,1,6,0,9,0,0,2,0,0,0,0,0,3,20,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,2,0,18,15,1,0,10,19,5,2,11,8,17372
35,2020-02-04,0,0,0,11,0,0,0,0,1,0,1,4,20448,0,0,0,0,0,0,0,1,6,0,11,0,0,3,0,0,0,0,0,3,20,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,2,0,18,16,1,0,10,19,5,2,11,9,20615
36,2020-02-05,0,0,0,12,0,0,0,0,1,0,1,5,24320,0,0,0,0,0,0,0,1,6,0,11,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,2,0,0,2,0,24,18,1,0,11,25,5,3,11,10,24523
37,2020-02-06,0,0,0,13,0,0,0,0,1,0,1,5,28047,0,0,0,0,0,0,0,1,6,0,11,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,3,0,0,2,0,28,23,1,0,11,25,5,3,12,10,28274
38,2020-02-07,0,0,0,14,0,0,0,0,1,0,1,7,31207,0,0,0,0,0,0,0,1,6,0,12,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,3,0,0,2,0,30,24,1,0,16,25,5,4,12,12,31492
39,2020-02-08,0,0,0,14,0,0,0,0,1,0,1,7,34625,0,0,0,0,0,0,0,1,11,0,13,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,3,0,0,2,0,33,24,1,0,17,32,7,4,12,13,34934
40,2020-02-09,0,0,0,14,0,0,0,0,1,0,1,7,37232,0,0,0,0,0,0,0,1,11,0,13,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,16,0,0,1,0,0,0,0,0,0,3,0,0,2,0,40,25,1,0,18,32,7,4,12,14,37552
41,2020-02-10,0,0,0,14,0,0,0,0,1,0,1,7,40206,0,0,0,0,0,0,0,1,11,0,13,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,3,0,0,2,0,43,27,1,0,18,32,7,8,12,14,40544
42,2020-02-11,0,0,0,14,0,0,0,0,1,0,1,7,42696,0,0,0,0,0,0,0,1,11,0,13,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,3,0,0,2,0,45,28,1,0,18,32,8,9,13,15,43106
43,2020-02-12,0,0,0,14,0,0,0,0,1,0,1,7,44724,0,0,0,0,0,0,0,1,11,0,15,0,0,3,0,0,0,0,0,3,25,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,3,0,0,2,0,47,28,1,0,18,33,8,9,13,15,45178
44,2020-02-13,0,0,0,14,0,0,0,0,1,0,1,7,59865,0,0,0,0,0,0,0,1,11,0,15,0,0,3,0,0,0,0,0,3,29,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,3,0,0,2,0,50,28,1,0,18,33,8,10,14,16,60329
45,2020-02-14,0,0,0,15,0,0,0,0,1,0,1,7,64021,0,0,0,0,0,0,0,1,11,0,15,0,0,3,0,0,0,0,0,3,30,0,0,0,0,0,19,0,0,1,0,0,0,0,0,0,3,0,0,2,0,58,28,1,0,18,33,8,10,15,16,64544
46,2020-02-15,0,0,0,15,0,0,0,0,1,0,1,8,66559,0,0,0,0,0,1,0,1,11,0,15,0,0,3,0,0,0,0,0,3,38,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,3,0,0,2,0,67,28,1,0,18,34,8,10,15,16,67104
47,2020-02-16,0,0,0,15,0,0,0,0,1,0,1,8,68566,0,0,0,0,0,1,0,1,11,0,15,0,0,3,0,0,0,0,0,3,52,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,72,29,1,0,18,34,8,10,15,16,69266
48,2020-02-17,0,0,0,15,0,0,0,0,1,0,1,8,70618,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,0,0,0,0,3,59,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,75,30,1,0,20,34,9,10,15,16,71333
49,2020-02-18,0,0,0,15,0,0,0,0,1,0,1,8,72508,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,0,0,0,0,3,59,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,77,31,1,0,22,35,9,10,15,16,73328
50,2020-02-19,0,0,0,15,0,0,0,0,1,0,1,8,74258,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,0,0,0,0,3,66,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,81,46,1,0,22,35,9,10,15,16,75192
51,2020-02-20,0,0,0,15,0,0,0,0,1,0,1,8,74652,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,2,0,0,0,3,84,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,84,80,1,0,24,35,9,10,15,16,75724
52,2020-02-21,0,0,0,17,0,0,0,0,1,0,1,9,75543,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,5,0,0,0,3,93,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,85,155,1,0,24,35,9,10,16,16,76720
53,2020-02-22,0,0,0,21,0,0,0,0,1,0,1,9,76369,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,18,0,0,1,17,105,0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,86,345,1,0,26,35,11,10,35,16,77805
54,2020-02-23,0,0,0,22,0,0,0,0,1,0,1,9,77016,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,28,0,0,1,79,132,0,1,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,89,601,1,0,26,35,13,11,35,16,78814
55,2020-02-24,0,0,0,22,0,0,1,0,1,0,1,9,77234,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,43,0,0,2,132,144,3,1,0,0,0,22,0,0,1,0,0,0,0,0,0,3,0,0,2,0,89,762,1,0,28,35,13,11,35,16,79337
56,2020-02-25,1,0,0,22,0,0,2,0,1,0,1,11,77749,0,0,0,0,0,1,0,1,12,0,15,0,0,3,0,61,1,0,2,229,144,5,1,0,0,0,22,0,0,1,0,0,0,0,2,0,3,0,0,2,0,90,892,1,0,30,37,13,11,53,16,80130
57,2020-02-26,1,1,0,22,2,0,23,0,1,1,1,11,78159,1,0,0,0,0,1,0,1,14,0,17,0,0,3,0,95,5,0,2,322,164,11,1,0,0,0,22,0,0,1,0,0,0,0,4,0,3,0,0,2,0,91,1146,1,1,31,40,13,13,53,16,80997
58,2020-02-27,1,1,0,23,2,0,33,0,1,1,1,12,78598,2,0,1,0,0,1,0,2,17,1,21,1,0,3,0,139,5,0,2,400,186,26,2,0,0,1,22,0,0,1,0,0,0,1,4,2,3,0,1,2,0,93,1595,1,1,32,40,13,18,59,16,82111
59,2020-02-28,1,1,0,23,5,0,33,1,1,1,1,14,78927,3,0,1,0,0,1,1,2,38,1,47,3,0,3,0,245,6,0,3,650,210,43,3,1,0,1,23,0,0,1,1,1,1,4,6,2,3,0,1,2,1,96,2022,1,8,34,40,19,22,60,16,83377
60,2020-02-29,1,1,0,25,7,1,38,1,1,1,1,16,79355,5,0,2,0,0,1,1,3,57,2,57,4,1,3,0,388,7,0,7,888,230,45,3,1,0,1,25,2,1,1,2,1,1,6,6,2,3,0,3,2,1,98,2931,1,12,39,42,21,30,66,16,85236
61,2020-03-01,1,3,1,26,10,1,41,1,19,2,1,20,79929,5,0,3,0,1,1,1,3,100,3,111,7,1,3,0,593,13,1,7,1128,239,45,4,1,1,1,25,4,1,1,7,1,1,15,6,4,3,1,3,2,1,102,3526,1,18,40,42,21,42,69,16,87080
62,2020-03-02,1,3,1,29,14,3,47,1,19,2,1,24,80134,7,3,4,1,6,2,1,6,130,3,129,7,3,3,2,978,19,1,10,1689,254,46,10,1,1,1,29,5,1,1,13,1,1,19,6,4,3,3,3,2,8,106,4212,1,24,40,43,21,47,89,16,89149
63,2020-03-03,1,3,1,33,18,3,47,1,38,2,1,27,80261,8,5,5,1,7,2,1,6,178,3,157,7,6,5,2,1501,21,1,10,2036,254,56,13,1,1,1,29,5,1,1,18,1,1,25,7,4,3,3,3,3,8,108,4812,1,30,41,43,21,69,103,16,91006
64,2020-03-04,1,5,1,41,24,3,49,4,72,2,1,30,80380,9,5,8,1,7,2,2,7,212,3,196,7,16,6,2,2336,26,2,10,2502,268,56,13,1,1,1,36,5,1,1,28,2,1,33,7,5,3,8,4,4,10,110,5328,1,37,42,43,27,109,125,16,93318
65,2020-03-05,1,12,1,52,29,3,52,6,125,3,1,33,80497,9,8,10,1,10,2,2,7,285,3,262,10,26,28,2,2922,31,6,15,3089,317,56,13,1,1,1,50,5,1,1,38,3,1,56,15,5,3,8,4,4,15,112,5766,1,57,42,47,27,164,159,16,95672
66,2020-03-06,1,17,1,59,41,6,52,6,206,8,1,45,80667,10,12,20,1,13,3,5,12,423,9,400,32,35,29,2,3513,38,13,17,3858,349,58,16,1,1,1,50,5,1,1,82,4,1,86,16,5,3,8,6,4,22,117,6284,1,87,44,47,29,220,233,16,98730
67,2020-03-07,1,17,1,63,74,9,56,6,316,13,1,51,80768,11,19,23,2,13,15,10,19,613,9,684,45,43,31,4,4747,38,18,19,4636,408,58,22,1,3,3,83,5,1,1,128,5,1,113,16,6,5,11,7,10,23,130,6767,1,209,45,50,29,271,338,17,102850
68,2020-03-08,4,17,1,74,99,9,63,6,343,13,2,57,80814,12,26,31,2,13,15,10,19,716,12,847,66,53,34,4,5823,54,19,25,5883,455,61,22,1,3,3,93,5,1,1,188,5,1,147,16,6,6,12,13,10,26,138,7134,1,264,45,50,45,352,433,21,106827
69,2020-03-09,4,20,1,80,102,9,79,6,407,25,2,62,80859,12,32,38,2,14,49,10,30,1126,13,902,73,55,34,6,6566,61,21,39,7375,488,64,32,1,5,3,99,7,1,1,265,5,1,169,16,6,10,15,15,10,37,150,7382,1,332,45,50,45,412,554,30,111004
70,2020-03-10,4,20,1,100,131,9,109,6,501,25,2,77,80879,12,40,113,5,15,55,10,40,1412,15,1139,84,65,44,6,7161,61,21,39,9172,514,65,41,1,5,3,117,7,1,1,321,5,2,192,18,16,33,18,17,10,49,160,7513,1,374,45,50,59,469,754,34,115820
71,2020-03-11,7,20,1,112,182,11,110,9,600,34,2,93,80908,13,63,264,5,17,59,13,40,1784,23,1296,90,70,50,19,8042,61,35,70,10149,568,69,41,3,7,7,129,7,1,1,382,5,2,277,18,16,33,24,25,10,62,166,7755,1,490,48,59,74,617,1025,38,120927
72,2020-03-12,7,20,4,126,246,13,162,12,774,52,3,103,80932,16,94,516,5,17,60,16,59,2281,24,1567,99,85,73,34,9000,70,43,82,12462,619,72,61,3,7,7,149,11,1,1,503,5,2,489,18,20,49,262,45,25,66,178,7869,2,642,48,70,74,876,1312,39,128825
73,2020-03-13,7,25,6,156,361,13,162,21,1024,77,5,138,80954,25,116,676,5,17,80,27,155,2876,25,2369,133,117,75,34,10075,74,70,96,15113,675,80,66,3,26,9,158,16,1,1,614,5,2,621,18,21,52,262,64,30,67,187,7979,3,854,49,70,85,1282,1663,44,138276
74,2020-03-14,7,26,13,197,504,13,210,21,1362,98,5,176,80973,31,150,804,11,23,93,79,183,3661,30,3062,190,117,83,69,11364,85,91,116,17660,737,100,66,6,38,13,197,26,1,1,804,6,2,621,20,21,64,320,89,45,73,200,8086,6,1121,53,82,85,1766,2174,53,148680
75,2020-03-15,10,37,20,249,655,19,211,21,1541,121,7,244,80995,37,214,827,11,28,93,115,210,4499,30,3795,228,138,90,96,12729,85,129,178,21157,780,104,93,9,38,13,238,41,7,1,959,8,2,907,20,30,111,337,113,59,92,214,8162,11,1359,59,82,86,2244,2951,53,160845
76,2020-03-16,16,48,28,298,860,19,214,27,1755,200,12,304,81020,48,298,875,11,37,110,171,267,5423,30,4838,331,178,93,117,13938,124,169,250,23980,814,112,99,14,77,13,428,53,9,1,1135,8,2,1077,22,31,140,401,139,63,98,226,8236,19,2200,59,114,98,2605,3774,57,173300
77,2020-03-17,21,58,45,375,1016,19,221,36,2142,234,24,424,81063,56,344,932,11,58,126,205,272,6633,33,6012,352,199,125,134,14991,124,223,260,27980,824,123,120,17,81,19,553,82,9,1,1413,8,2,1169,24,187,142,439,184,93,102,243,8320,29,2200,67,177,98,3047,4661,61,187501
78,2020-03-18,22,60,78,454,1332,28,237,36,2564,291,24,569,81086,69,434,1024,11,111,166,225,319,7730,34,7156,387,247,137,172,16169,154,292,427,31506,829,130,120,25,140,31,673,93,9,1,1705,20,3,1308,24,187,187,442,217,114,104,266,8413,42,2650,77,177,113,3658,6427,68,204507
79,2020-03-19,22,72,110,565,1646,34,256,46,3098,428,24,690,81130,81,522,1115,21,168,196,258,369,9134,34,8198,418,250,165,172,17361,164,366,433,35713,873,142,133,33,210,42,790,118,9,1,2051,28,8,1423,39,302,202,452,260,147,109,313,8565,42,3003,108,177,113,4427,9415,76,224721
80,2020-03-20,22,90,136,709,2196,44,269,57,3811,621,24,846,81229,104,694,1151,21,199,210,267,400,10995,40,14138,464,330,191,227,18407,177,557,677,41035,950,148,149,48,345,48,900,164,12,1,2460,39,8,1552,39,478,230,460,277,199,126,345,8652,53,3863,108,212,140,5426,14250,87,255815
81,2020-03-21,24,102,160,874,2649,44,285,57,4473,904,47,971,81281,126,904,1255,34,426,256,283,450,12612,43,18187,495,409,231,309,19644,193,683,712,47021,1007,159,163,69,484,70,1030,203,18,1,2994,53,12,1742,48,495,230,470,308,253,151,385,8799,66,4806,135,366,140,6481,19624,88,287724
82,2020-03-22,24,139,190,1098,3024,53,306,76,4943,1128,51,1302,81346,206,995,1326,112,532,285,306,521,14459,49,21463,530,473,320,450,20610,214,785,883,53578,1046,176,230,105,670,85,1183,251,18,1,3631,66,22,1926,52,646,380,481,367,306,151,432,8897,78,6077,153,599,153,7736,26747,95,321931
83,2020-03-23,34,201,194,1709,3631,65,334,76,5429,1546,86,1430,81484,235,1165,1395,202,789,294,326,626,16018,54,24774,624,568,439,514,21638,233,906,1071,59138,1089,188,248,143,798,114,1306,316,20,1,4204,102,30,2132,55,784,380,494,433,367,151,455,8961,87,6971,165,721,153,8934,35206,121,356217
84,2020-03-24,40,230,235,1823,4486,72,339,81,6757,1891,87,1646,81553,306,1236,1460,245,981,327,352,700,19856,61,29212,695,588,492,579,23049,266,1125,1442,63927,1128,189,267,179,875,136,1518,367,22,2,4749,142,40,2371,66,887,462,501,576,438,187,509,9037,97,8015,195,827,198,10312,46442,132,400703
85,2020-03-25,42,264,265,2423,5282,87,390,81,7952,2201,91,1959,81631,382,1394,1591,312,1082,366,369,792,22302,70,31554,743,648,562,686,24811,316,1329,1930,69176,1193,191,304,209,1099,148,1624,405,23,3,5560,189,44,2566,84,991,552,526,762,495,187,558,9137,102,8789,216,934,248,12650,55231,137,443089
86,2020-03-26,75,302,290,2799,5888,93,419,86,9151,2433,96,3385,81733,418,1654,1724,392,1211,442,404,880,25233,73,36508,821,737,649,790,27017,346,1564,2369,74386,1268,195,333,274,1333,177,1796,475,23,3,6412,262,51,2916,99,1057,636,537,906,658,208,568,9241,102,9714,235,1045,333,15025,69194,153,496839
87,2020-03-27,75,367,329,3166,7029,122,458,86,10514,2915,98,4018,81827,495,2062,1877,488,1403,456,538,958,29155,79,42288,892,802,724,893,29406,382,1819,2666,80539,1364,208,368,299,1453,201,2031,585,26,3,7431,338,65,3156,109,1197,707,549,1029,840,218,594,9332,106,10714,252,1136,333,17717,85991,163,557855
88,2020-03-28,91,409,372,3378,7697,165,466,94,12032,3417,102,4675,81946,586,2279,2046,581,1627,495,575,1025,32964,81,48582,966,890,873,1046,32332,458,2121,3035,86498,1499,225,391,358,1605,219,2161,717,32,3,8603,416,81,3581,131,1197,803,562,1292,1036,223,732,9478,106,12104,267,1136,405,20804,104686,171,622949
89,2020-03-29,106,454,424,3809,8291,182,473,94,12876,3904,103,5386,82059,657,2663,2201,719,1835,536,640,1218,37575,85,52547,1061,963,979,1155,35408,506,2415,3619,92472,1693,235,412,394,1831,241,2320,848,33,5,9762,476,97,3845,152,1408,1075,590,1452,1264,224,803,9583,115,13152,283,1245,468,24001,124665,188,685763
90,2020-03-30,114,511,482,4093,8813,209,500,94,13559,4256,107,6255,82157,713,2829,2395,859,1890,576,679,1218,40174,90,57298,1156,1020,1071,1285,38309,547,2615,4247,97689,1866,255,438,484,1950,259,2470,993,35,5,10866,552,97,4102,167,1526,1418,634,1760,1534,229,844,9661,120,14274,306,1388,570,26823,143025,203,743126
91,2020-03-31,141,584,532,4557,9618,273,515,105,15297,4579,109,7424,82241,790,3002,2577,901,1966,609,715,1313,44550,98,61913,1212,1086,1251,1414,41495,630,2910,4473,101739,1953,266,446,484,1988,285,2626,1094,36,5,11750,647,131,4226,179,1625,2084,693,1952,1836,229,844,9786,120,15412,306,1651,611,29681,164620,206,807614
92,2020-04-01,166,716,571,4707,10182,298,567,152,16978,5717,109,8536,82295,867,3308,2860,1109,2302,656,745,1384,52128,110,67366,1314,1135,1397,1528,44606,694,3235,4916,105792,1953,289,463,533,2178,329,2766,1215,37,5,12595,647,131,4447,192,2039,2084,781,2245,2337,230,879,9786,122,16108,322,1651,664,33954,189618,212,882288
